,server_timestamp,trade_price,trade_size,is_buyer_maker
4418,1603660590456,407.42,9.478,True
4419,1603660590456,407.42,3.859,True
4420,1603660590474,407.49,2.6,True
4421,1603660590475,407.47,1.971,True
4422,1603660590479,407.55,0.022,False
4423,1603660590597,407.47,0.721,False
4424,1603660590619,407.46,29.45,True
4425,1603660590912,407.42,0.001,True
4426,1603660591268,407.44,0.012,False
4427,1603660591982,407.43,0.022,True
4428,1603660591982,407.43,0.089,True
4429,1603660592504,407.44,0.023,False
4430,1603660592770,407.44,0.011,False
4431,1603660592771,407.43,0.911,True
4432,1603660592773,407.43,1.287,True
4433,1603660593505,407.43,0.003,True
4434,1603660595151,407.43,0.003,True
4435,1603660595570,407.43,0.107,True
4436,1603660595886,407.43,10.0,True
4437,1603660596017,407.44,0.004,False
4438,1603660596237,407.43,0.272,True
4439,1603660601068,407.43,0.001,True
4440,1603660601202,407.44,1.177,False
4441,1603660601202,407.44,0.028,False
4442,1603660601202,407.44,0.002,False
4443,1603660601202,407.44,1.411,False
4444,1603660601203,407.44,0.43,False
4445,1603660601203,407.44,1.237,False
4446,1603660601204,407.44,0.675,False
4447,1603660601204,407.44,0.002,False
4448,1603660601204,407.44,0.411,False
4449,1603660601204,407.44,0.104,False
4450,1603660601204,407.44,1.147,False
4451,1603660601204,407.44,0.511,False
4452,1603660601204,407.44,0.345,False
4453,1603660601205,407.44,1.044,False
4454,1603660601205,407.44,1.47,False
4455,1603660601206,407.44,0.187,False
4456,1603660601206,407.44,7.161,False
4457,1603660601206,407.44,0.001,False
4458,1603660601206,407.44,0.001,False
4459,1603660601206,407.44,0.002,False
4460,1603660601206,407.45,2.055,False
4461,1603660601206,407.46,2.496,False
4462,1603660601207,407.46,0.128,False
4463,1603660601207,407.46,2.355,False
4464,1603660601207,407.48,1.0,False
4465,1603660601207,407.48,0.089,False
4466,1603660601207,407.48,0.911,False
4467,1603660601207,407.49,7.361,False
4468,1603660601207,407.5,1.0,False
4469,1603660601207,407.5,2.497,False
4470,1603660601207,407.5,2.497,False
4471,1603660604051,407.55,0.001,False
4472,1603660605190,407.54,0.385,True
4473,1603660605191,407.54,0.002,True
4474,1603660605192,407.54,0.001,True
4475,1603660605192,407.5,0.593,True
4476,1603660606064,407.52,0.547,False
4477,1603660606533,407.51,0.659,True
4478,1603660607223,407.51,0.004,True
4479,1603660607241,407.51,0.004,True
4480,1603660607268,407.51,0.004,True
4481,1603660608787,407.51,0.5,True
4482,1603660610428,407.52,0.001,False
4483,1603660612983,407.51,0.001,True
4484,1603660614134,407.51,0.001,True
4485,1603660616140,407.52,0.001,False
4486,1603660618009,407.51,0.001,True
4487,1603660619659,407.51,0.001,True
4488,1603660621248,407.51,0.034,True
4489,1603660621248,407.51,0.001,True
4490,1603660621248,407.51,0.011,True
4491,1603660621248,407.51,0.02,True
4492,1603660621248,407.51,0.141,True
4493,1603660621248,407.51,0.007,True
4494,1603660621321,407.51,0.137,True
4495,1603660621450,407.51,0.289,True
4496,1603660621450,407.51,0.01,True
4497,1603660621450,407.51,0.02,True
4498,1603660621451,407.51,0.161,True
4499,1603660621451,407.51,0.011,True
4500,1603660621451,407.51,0.021,True
4501,1603660621452,407.51,0.002,True
4502,1603660621452,407.51,0.002,True
4503,1603660621452,407.51,0.002,True
4504,1603660621453,407.51,0.01,True
4505,1603660621453,407.51,0.021,True
4506,1603660621453,407.51,0.011,True
4507,1603660621453,407.51,0.021,True
4508,1603660621453,407.51,0.003,True
4509,1603660621731,407.46,4.233,True
4510,1603660622481,407.46,0.022,True
4511,1603660622481,407.43,0.043,True
4512,1603660622636,407.43,0.01,False
4513,1603660623509,407.43,0.201,False
4514,1603660623509,407.43,0.027,False
4515,1603660623509,407.43,0.384,False
4516,1603660623509,407.43,0.061,False
4517,1603660623509,407.43,0.05,False
4518,1603660623509,407.43,0.021,False
4519,1603660623510,407.43,0.309,False
4520,1603660623510,407.43,0.189,False
4521,1603660623510,407.43,0.033,False
4522,1603660623510,407.43,0.081,False
4523,1603660623510,407.43,0.001,False
4524,1603660623510,407.43,0.001,False
4525,1603660623510,407.43,0.838,False
4526,1603660623510,407.43,3.604,False
4527,1603660623510,407.43,0.002,False
4528,1603660623510,407.43,0.031,False
4529,1603660623510,407.43,1.671,False
4530,1603660623510,407.43,0.303,False
4531,1603660623510,407.43,6.745,False
4532,1603660623510,407.43,0.209,False
4533,1603660623510,407.43,3.591,False
4534,1603660623510,407.43,0.116,False
4535,1603660623510,407.43,1.743,False
4536,1603660623511,407.43,0.05,False
4537,1603660623511,407.43,0.016,False
4538,1603660623511,407.43,0.099,False
4539,1603660623514,407.43,0.198,False
4540,1603660623514,407.43,6.857,False
4541,1603660623514,407.43,1.137,False
4542,1603660623514,407.44,0.616,False
4543,1603660623514,407.45,2.494,False
4544,1603660623514,407.46,0.005,False
4545,1603660623514,407.47,0.888,False
4546,1603660623514,407.47,0.001,False
4547,1603660623514,407.47,0.211,False
4548,1603660623514,407.47,0.115,False
4549,1603660623514,407.47,0.001,False
4550,1603660623514,407.48,2.497,False
4551,1603660623514,407.48,2.497,False
4552,1603660623515,407.49,5.292,False
4553,1603660623515,407.49,1.0,False
4554,1603660623515,407.5,0.761,False
4555,1603660624126,407.5,0.377,True
4556,1603660624297,407.5,0.103,True
4557,1603660624574,407.5,0.203,True
4558,1603660625123,407.5,0.519,True
4559,1603660625525,407.5,0.199,True
4560,1603660625651,407.5,0.007,True
4561,1603660625911,407.5,0.206,True
4562,1603660626139,407.5,0.511,True
4563,1603660626139,407.5,0.154,True
4564,1603660626139,407.5,0.249,True
4565,1603660626139,407.5,0.124,True
4566,1603660626139,407.5,0.026,True
4567,1603660634313,407.5,0.113,True
4568,1603660634316,407.5,0.011,True
4569,1603660634316,407.5,0.011,True
4570,1603660636922,407.5,0.002,True
4571,1603660639442,407.5,0.001,True
4572,1603660640000,407.51,0.02,False
4573,1603660640592,407.5,0.001,True
4574,1603660641510,407.5,0.001,True
4575,1603660641653,407.5,0.001,True
4576,1603660642076,407.5,0.001,True
4577,1603660642231,407.5,0.001,True
4578,1603660642477,407.51,0.006,False
4579,1603660642550,407.5,0.484,True
4580,1603660642552,407.5,0.003,True
4581,1603660642552,407.5,0.474,True
4582,1603660642552,407.5,0.02,True
4583,1603660642552,407.5,1.261,True
4584,1603660643443,407.51,0.01,False
4585,1603660645596,407.51,0.01,False
4586,1603660645706,407.51,0.02,False
4587,1603660646820,407.51,0.001,False
4588,1603660647601,407.51,0.011,False
4589,1603660647707,407.51,0.02,False
4590,1603660648592,407.5,0.001,True
4591,1603660649358,407.5,0.001,True
4592,1603660649598,407.51,0.01,False
4593,1603660649706,407.51,0.021,False
4594,1603660650035,407.5,0.002,True
4595,1603660651597,407.51,0.01,False
4596,1603660651734,407.51,0.02,False
4597,1603660653288,407.51,0.001,False
4598,1603660653407,407.5,0.001,True
4599,1603660653407,407.5,0.001,True
4600,1603660653407,407.5,0.002,True
4601,1603660653407,407.5,0.001,True
4602,1603660653408,407.5,0.141,True
4603,1603660653604,407.51,0.01,False
4604,1603660653716,407.51,0.02,False
4605,1603660653833,407.51,0.002,False
4606,1603660654156,407.51,0.003,False
4607,1603660655242,407.51,0.005,False
4608,1603660655602,407.51,0.011,False
4609,1603660656124,407.51,0.011,False
4610,1603660656124,407.51,0.01,False
4611,1603660656319,407.51,0.005,False
4612,1603660656637,407.51,0.001,False
4613,1603660657200,407.51,0.001,False
4614,1603660657250,407.5,0.001,True
4615,1603660657400,407.51,0.005,False
4616,1603660657601,407.51,0.01,False
4617,1603660658127,407.51,0.023,False
4618,1603660658476,407.51,0.005,False
4619,1603660659125,407.51,0.006,False
4620,1603660660936,407.5,0.001,True
4621,1603660662504,407.51,0.001,False
4622,1603660663541,407.51,0.001,False
4623,1603660663606,407.5,1.801,True
4624,1603660663609,407.5,0.001,True
4625,1603660663609,407.5,0.001,True
4626,1603660663609,407.5,0.197,True
4627,1603660664124,407.51,0.001,False
4628,1603660664784,407.51,0.003,False
4629,1603660668880,407.5,0.001,True
4630,1603660669794,407.5,0.001,True
4631,1603660670244,407.51,0.005,False
4632,1603660670244,407.51,0.769,False
4633,1603660670244,407.51,0.336,False
4634,1603660670244,407.51,0.183,False
4635,1603660670244,407.51,1.097,False
4636,1603660670244,407.51,0.52,False
4637,1603660670244,407.51,0.148,False
4638,1603660672342,407.5,0.001,True
4639,1603660672423,407.5,0.053,True
4640,1603660672425,407.5,0.176,True
4641,1603660672425,407.49,0.001,True
4642,1603660672425,407.49,2.045,True
4643,1603660677631,407.47,0.003,True
4644,1603660678281,407.47,0.001,True
4645,1603660678716,407.47,0.012,True
4646,1603660679808,407.47,0.012,True
4647,1603660679824,407.47,0.001,True
4648,1603660680568,407.47,0.026,True
4649,1603660680704,407.47,1.494,True
4650,1603660680704,407.47,0.214,True
4651,1603660680704,407.47,3.361,True
4652,1603660680925,407.47,0.013,True
4653,1603660681199,407.47,0.133,True
4654,1603660681267,407.47,0.003,True
4655,1603660681401,407.47,0.003,True
4656,1603660681416,407.48,0.01,False
4657,1603660682073,407.47,0.001,True
4658,1603660682073,407.47,0.011,True
4659,1603660682585,407.47,0.102,True
4660,1603660682628,407.47,0.005,True
4661,1603660682628,407.47,0.002,True
4662,1603660682628,407.47,0.001,True
4663,1603660682628,407.47,0.242,True
4664,1603660682906,407.47,0.065,True
4665,1603660683174,407.47,0.013,True
4666,1603660684004,407.47,0.001,True
4667,1603660684182,407.47,0.096,True
4668,1603660684218,407.47,1.031,True
4669,1603660684280,407.47,0.012,True
4670,1603660684458,407.47,0.097,True
4671,1603660684531,407.47,0.099,True
4672,1603660684658,407.47,0.098,True
4673,1603660684708,407.47,4.925,True
4674,1603660685005,407.47,0.698,True
4675,1603660685208,407.47,0.103,True
4676,1603660685385,407.47,0.013,True
4677,1603660685595,407.47,0.101,True
4678,1603660685945,407.47,0.022,True
4679,1603660685945,407.47,0.016,True
4680,1603660685974,407.47,0.199,True
4681,1603660686027,407.47,0.101,True
4682,1603660686466,407.47,0.012,True
4683,1603660686892,407.47,0.001,True
4684,1603660686893,407.47,0.001,True
4685,1603660687023,407.47,0.037,True
4686,1603660687040,407.47,0.034,True
4687,1603660687470,407.47,0.001,True
4688,1603660687509,407.47,0.001,True
4689,1603660687563,407.47,0.012,True
4690,1603660688069,407.47,0.036,True
4691,1603660688082,407.47,0.032,True
4692,1603660688650,407.47,0.013,True
4693,1603660688838,407.47,0.005,True
4694,1603660688897,407.47,0.01,True
4695,1603660689109,407.47,0.035,True
4696,1603660689115,407.47,0.032,True
4697,1603660689236,407.47,0.01,True
4698,1603660689258,407.47,0.001,True
4699,1603660689897,407.47,0.007,True
4700,1603660689963,407.47,0.015,True
4701,1603660690158,407.47,0.036,True
4702,1603660690160,407.47,0.032,True
4703,1603660690586,407.47,0.001,True
4704,1603660690689,407.47,0.002,True
4705,1603660690910,407.47,0.001,True
4706,1603660690975,407.47,0.007,True
4707,1603660691024,407.47,0.001,True
4708,1603660691030,407.47,0.016,True
4709,1603660691129,407.47,0.004,True
4710,1603660691202,407.47,0.032,True
4711,1603660691204,407.47,0.036,True
4712,1603660691619,407.47,0.001,True
4713,1603660691698,407.47,0.001,True
4714,1603660691701,407.47,0.002,True
4715,1603660692049,407.47,0.007,True
4716,1603660692112,407.47,0.015,True
4717,1603660692240,407.47,0.035,True
4718,1603660692249,407.47,0.033,True
4719,1603660692874,407.47,0.001,True
4720,1603660693125,407.47,0.007,True
4721,1603660693171,407.47,0.015,True
4722,1603660693283,407.47,0.001,True
4723,1603660693293,407.47,0.036,True
4724,1603660693294,407.47,0.032,True
4725,1603660693619,407.47,0.003,True
4726,1603660694188,407.47,0.007,True
4727,1603660694237,407.47,0.015,True
4728,1603660694288,407.47,0.002,True
4729,1603660694336,407.47,0.032,True
4730,1603660694340,407.47,0.035,True
4731,1603660695278,407.47,0.007,True
4732,1603660695310,407.47,0.015,True
4733,1603660695388,407.47,0.036,True
4734,1603660695390,407.47,0.032,True
4735,1603660695845,407.47,0.002,True
4736,1603660696351,407.47,0.007,True
4737,1603660696383,407.47,0.015,True
4738,1603660696456,407.47,0.036,True
4739,1603660696456,407.47,0.033,True
4740,1603660696691,407.47,0.002,True
4741,1603660696966,407.47,0.001,True
4742,1603660697134,407.47,0.004,True
4743,1603660697436,407.47,0.007,True
4744,1603660697444,407.47,0.015,True
4745,1603660697516,407.47,0.032,True
4746,1603660697517,407.47,0.036,True
4747,1603660698046,407.47,0.002,True
4748,1603660698561,407.47,0.007,True
4749,1603660698566,407.47,0.016,True
4750,1603660698885,407.47,0.001,True
4751,1603660698956,407.47,0.049,True
4752,1603660698960,407.47,0.045,True
4753,1603660699126,407.47,0.001,True
4754,1603660699549,407.47,0.02,True
4755,1603660699549,407.47,0.018,True
4756,1603660699631,407.47,0.007,True
4757,1603660699642,407.47,0.016,True
4758,1603660699688,407.47,0.002,True
4759,1603660699731,407.47,0.001,True
4760,1603660700128,407.47,0.003,True
4761,1603660700690,407.47,0.007,True
4762,1603660700704,407.47,0.015,True
4763,1603660701756,407.47,0.007,True
4764,1603660701770,407.47,0.015,True
4765,1603660701922,407.47,0.001,True
4766,1603660701983,407.48,0.001,False
4767,1603660702329,407.47,0.006,True
4768,1603660702342,407.47,0.011,True
4769,1603660702690,407.47,0.001,True
4770,1603660703132,407.47,0.003,True
4771,1603660704685,407.47,0.002,True
4772,1603660705094,407.47,0.012,True
4773,1603660705126,407.47,0.004,True
4774,1603660705460,407.47,0.007,True
4775,1603660706074,407.48,0.001,False
4776,1603660706149,407.47,0.052,True
4777,1603660706521,407.47,0.013,True
4778,1603660706802,407.48,0.007,False
4779,1603660706803,407.48,0.219,False
4780,1603660706803,407.48,1.101,False
4781,1603660706803,407.48,1.442,False
4782,1603660706803,407.48,0.37,False
4783,1603660706803,407.48,0.198,False
4784,1603660706803,407.48,1.227,False
4785,1603660706803,407.48,0.13,False
4786,1603660706803,407.48,0.545,False
4787,1603660706803,407.48,0.082,False
4788,1603660706803,407.48,0.15,False
4789,1603660706803,407.48,0.825,False
4790,1603660706805,407.48,0.827,False
4791,1603660706805,407.48,0.311,False
4792,1603660706806,407.48,0.01,False
4793,1603660706806,407.48,0.075,False
4794,1603660706806,407.48,2.164,False
4795,1603660706806,407.48,7.131,False
4796,1603660706806,407.48,0.233,False
4797,1603660706806,407.48,7.366,False
4798,1603660706806,407.48,0.011,False
4799,1603660706806,407.48,0.002,False
4800,1603660706806,407.48,0.003,False
4801,1603660706806,407.48,0.002,False
4802,1603660706806,407.48,0.004,False
4803,1603660706806,407.48,0.051,False
4804,1603660706806,407.48,0.001,False
4805,1603660706806,407.48,0.003,False
4806,1603660706806,407.48,1.909,False
4807,1603660706806,407.48,0.002,False
4808,1603660706806,407.48,0.002,False
4809,1603660706806,407.48,0.004,False
4810,1603660706806,407.48,0.002,False
4811,1603660706806,407.48,0.003,False
4812,1603660706807,407.48,2.433,False
4813,1603660706807,407.48,0.001,False
4814,1603660706807,407.48,0.004,False
4815,1603660706807,407.48,0.002,False
4816,1603660706807,407.48,9.433,False
4817,1603660706807,407.48,0.641,False
4818,1603660706807,407.48,0.003,False
4819,1603660706807,407.48,0.02,False
4820,1603660706807,407.48,0.006,False
4821,1603660706807,407.48,0.002,False
4822,1603660706807,407.48,1.499,False
4823,1603660706807,407.48,0.66,False
4824,1603660706807,407.48,0.158,False
4825,1603660706807,407.5,25.0,False
4826,1603660706829,407.5,2.2,True
4827,1603660706851,407.5,10.662,True
4828,1603660707637,407.47,0.003,True
4829,1603660707695,407.47,0.002,True
4830,1603660708192,407.47,0.001,True
4831,1603660709129,407.47,0.004,True
4832,1603660711074,407.47,0.547,True
4833,1603660711074,407.47,0.009,True
4834,1603660711077,407.47,0.021,True
4835,1603660711077,407.47,0.096,True
4836,1603660711077,407.47,0.001,True
4837,1603660711077,407.47,0.185,True
4838,1603660711077,407.47,3.668,True
4839,1603660711077,407.47,0.289,True
4840,1603660711080,407.47,0.128,True
4841,1603660711080,407.47,0.001,True
4842,1603660711080,407.47,0.001,True
4843,1603660711080,407.47,0.002,True
4844,1603660711080,407.47,0.001,True
4845,1603660711080,407.47,0.002,True
4846,1603660711080,407.47,1.066,True
4847,1603660711090,407.47,0.739,True
4848,1603660711091,407.47,0.224,True
4849,1603660711091,407.47,0.001,True
4850,1603660711091,407.47,0.175,True
4851,1603660711091,407.47,0.364,True
4852,1603660711092,407.47,0.448,True
4853,1603660711244,407.4,0.472,True
4854,1603660711244,407.4,0.458,True
4855,1603660711246,407.39,37.5,True
4856,1603660711246,407.39,0.001,True
4857,1603660711248,407.39,0.001,True
4858,1603660712524,407.38,2.0,True
4859,1603660712525,407.38,0.001,True
4860,1603660712526,407.38,0.001,True
4861,1603660712526,407.38,1.451,True
4862,1603660712526,407.38,0.32,True
4863,1603660712526,407.37,1.317,True
4864,1603660715769,407.37,11.123,True
4865,1603660715769,407.37,2.0,True
4866,1603660715769,407.37,2.0,True
4867,1603660715770,407.37,1.485,True
4868,1603660715770,407.37,2.036,True
4869,1603660715770,407.36,0.2,True
4870,1603660715770,407.34,12.014,True
4871,1603660715770,407.34,0.2,True
4872,1603660715771,407.34,2.574,True
4873,1603660715771,407.34,4.9,True
4874,1603660715771,407.33,4.9,True
4875,1603660715771,407.31,1.0,True
4876,1603660715771,407.3,0.5,True
4877,1603660715771,407.3,4.5,True
4878,1603660715771,407.3,25.0,True
4879,1603660715771,407.3,1.0,True
4880,1603660715771,407.29,20.732,True
4881,1603660715771,407.29,5.0,True
4882,1603660715771,407.28,2.494,True
4883,1603660715774,407.28,6.702,True
4884,1603660715774,407.27,5.0,True
4885,1603660715774,407.27,2.0,True
4886,1603660715774,407.26,8.0,True
4887,1603660715774,407.26,1.199,True
4888,1603660715774,407.25,5.0,True
4889,1603660715774,407.25,8.0,True
4890,1603660715774,407.25,6.0,True
4891,1603660715774,407.25,12.0,True
4892,1603660715774,407.24,12.014,True
4893,1603660715774,407.24,5.0,True
4894,1603660715774,407.24,38.999,True
4895,1603660715774,407.24,0.245,True
4896,1603660715775,407.24,7.364,True
4897,1603660715777,407.24,7.364,True
4898,1603660715777,407.23,0.96,True
4899,1603660715777,407.23,5.0,True
4900,1603660715777,407.23,8.0,True
4901,1603660715777,407.23,6.0,True
4902,1603660715777,407.23,3.0,True
4903,1603660715777,407.23,49.157,True
4904,1603660715777,407.22,5.0,True
4905,1603660715777,407.22,8.0,True
4906,1603660715777,407.22,6.192,True
4907,1603660715777,407.21,16.669,True
4908,1603660715777,407.21,0.001,True
4909,1603660715777,407.21,16.075,True
4910,1603660715777,407.2,25.0,True
4911,1603660715777,407.2,4.699,True
4912,1603660715777,407.2,0.2,True
4913,1603660715777,407.2,0.207,True
4914,1603660715777,407.19,19.631,True
4915,1603660715777,407.18,7.355,True
4916,1603660715777,407.18,6.448,True
4917,1603660715777,407.18,8.0,True
4918,1603660715777,407.18,10.0,True
4919,1603660715777,407.18,4.895,True
4920,1603660715778,407.18,0.666,True
4921,1603660715778,407.17,19.198,True
4922,1603660715778,407.17,12.265,True
4923,1603660715778,407.17,12.274,True
4924,1603660715778,407.17,16.563,True
4925,1603660715790,407.36,0.1,True
4926,1603660715790,407.34,0.1,True
4927,1603660715790,407.28,0.001,True
4928,1603660715790,407.25,2.496,True
4929,1603660715791,407.22,3.678,True
4930,1603660716311,407.3,0.3,True
4931,1603660716999,407.27,0.521,False
4932,1603660721110,407.26,0.001,True
4933,1603660721244,407.27,2.0,False
4934,1603660721891,407.27,0.005,False
4935,1603660722165,407.27,0.125,False
4936,1603660722252,407.27,0.161,False
4937,1603660722695,407.27,0.027,False
4938,1603660723599,407.26,0.893,True
4939,1603660723599,407.26,1.0,True
4940,1603660723599,407.26,0.794,True
4941,1603660723657,407.27,0.004,False
4942,1603660728935,407.26,0.001,True
4943,1603660730501,407.26,0.001,True
4944,1603660731571,407.26,0.001,True
4945,1603660731899,407.26,0.001,True
4946,1603660732126,407.26,0.002,True
4947,1603660734657,407.26,0.88,True
4948,1603660736749,407.27,0.001,False
4949,1603660737761,407.26,0.024,True
4950,1603660737762,407.26,0.509,True
4951,1603660737762,407.26,0.001,True
4952,1603660737762,407.26,0.835,True
4953,1603660737762,407.26,0.091,True
4954,1603660737772,407.26,0.297,True
4955,1603660737772,407.26,0.064,True
4956,1603660737772,407.26,0.149,True
4957,1603660737772,407.26,0.64,True
4958,1603660737774,407.26,0.569,True
4959,1603660737774,407.26,0.494,True
4960,1603660737774,407.26,0.156,True
4961,1603660737774,407.26,0.002,True
4962,1603660737775,407.26,0.051,True
4963,1603660738931,407.2,0.001,True
4964,1603660741403,407.2,0.127,True
4965,1603660741417,407.2,0.003,True
4966,1603660742082,407.2,0.002,True
4967,1603660742173,407.2,0.095,True
4968,1603660742281,407.2,0.097,True
4969,1603660742449,407.2,0.001,True
4970,1603660742449,407.2,0.092,True
4971,1603660742835,407.21,0.007,False
4972,1603660742897,407.2,0.305,True
4973,1603660742899,407.2,0.034,True
4974,1603660743309,407.19,0.065,True
4975,1603660743382,407.2,0.003,False
4976,1603660743499,407.19,0.665,True
4977,1603660743501,407.19,1.27,True
4978,1603660743501,407.17,17.845,True
4979,1603660743503,407.17,0.885,True
4980,1603660743869,407.17,0.001,True
4981,1603660744419,407.16,0.005,True
4982,1603660744419,407.16,0.328,True
4983,1603660744419,407.16,0.9,True
4984,1603660744419,407.16,2.0,True
4985,1603660744420,407.16,1.248,True
4986,1603660744420,407.15,54.069,True
4987,1603660744841,407.16,0.006,False
4988,1603660745025,407.15,0.091,True
4989,1603660746484,407.15,0.199,True
4990,1603660747259,407.15,0.001,True
4991,1603660748373,407.16,0.052,False
4992,1603660748923,407.16,0.608,False
4993,1603660748923,407.16,0.001,False
4994,1603660748923,407.16,0.001,False
4995,1603660748923,407.16,0.307,False
4996,1603660748925,407.16,0.072,False
4997,1603660748926,407.16,0.025,False
4998,1603660748926,407.16,0.001,False
4999,1603660748926,407.16,1.016,False
5000,1603660748926,407.16,0.252,False
5001,1603660748927,407.16,0.061,False
5002,1603660748928,407.16,1.137,False
5003,1603660748928,407.16,0.441,False
5004,1603660748928,407.16,0.002,False
5005,1603660748928,407.16,0.056,False
5006,1603660748928,407.16,0.018,False
5007,1603660748928,407.16,0.013,False
5008,1603660748928,407.16,0.008,False
5009,1603660748928,407.16,0.469,False
5010,1603660748929,407.16,0.001,False
5011,1603660748929,407.16,0.004,False
5012,1603660748929,407.16,0.009,False
5013,1603660748929,407.16,0.003,False
5014,1603660748929,407.16,0.002,False
5015,1603660748929,407.16,0.003,False
5016,1603660748929,407.16,0.004,False
5017,1603660748929,407.17,0.092,False
5018,1603660748929,407.17,0.004,False
5019,1603660748929,407.17,0.39,False
5020,1603660749209,407.16,0.008,True
5021,1603660749381,407.16,0.104,True
5022,1603660749471,407.17,0.005,False
5023,1603660750014,407.16,0.2,True
5024,1603660750418,407.16,0.004,True
5025,1603660750712,407.16,0.008,True
5026,1603660751904,407.17,0.005,False
5027,1603660752918,407.16,0.004,True
5028,1603660753212,407.16,0.008,True
5029,1603660753278,407.17,0.02,False
5030,1603660753747,407.16,1.344,True
5031,1603660753875,407.16,10.0,True
5032,1603660755124,407.17,0.008,False
5033,1603660755126,407.17,0.012,False
5034,1603660755145,407.16,1.604,True
5035,1603660755858,407.16,0.639,True
5036,1603660756394,407.17,0.02,False
5037,1603660756423,407.16,0.004,True
5038,1603660756711,407.16,0.008,True
5039,1603660756722,407.16,1.015,True
5040,1603660757476,407.17,0.369,False
5041,1603660757478,407.17,0.004,False
5042,1603660757478,407.17,1.714,False
5043,1603660757479,407.17,0.008,False
5044,1603660757479,407.17,5.527,False
5045,1603660758131,407.17,0.02,False
5046,1603660758278,407.16,0.25,True
5047,1603660759308,407.16,0.122,True
5048,1603660759423,407.16,0.004,True
5049,1603660759724,407.16,0.008,True
5050,1603660759966,407.16,0.624,True
5051,1603660759966,407.16,0.155,True
5052,1603660760361,407.16,0.022,True
5053,1603660760361,407.16,1.006,True
5054,1603660760361,407.16,0.272,True
5055,1603660760362,407.16,0.001,True
5056,1603660760362,407.16,0.171,True
5057,1603660760362,407.16,0.287,True
5058,1603660760362,407.16,0.001,True
5059,1603660760363,407.16,0.001,True
5060,1603660760363,407.16,0.001,True
5061,1603660760363,407.16,0.002,True
5062,1603660760363,407.16,13.236,True
5063,1603660761493,407.17,5.0,False
5064,1603660762444,407.16,0.004,True
5065,1603660762713,407.16,0.007,True
5066,1603660762731,407.16,12.5,True
5067,1603660763925,407.16,0.004,True
5068,1603660764243,407.16,0.008,True
5069,1603660765819,407.17,0.02,False
5070,1603660767042,407.16,10.0,True
5071,1603660767626,407.16,0.001,True
5072,1603660767733,407.17,0.02,False
5073,1603660768726,407.16,0.002,True
5074,1603660769294,407.16,0.001,True
5075,1603660769801,407.17,0.035,False
5076,1603660770053,407.16,0.004,True
5077,1603660770076,407.17,0.01,False
5078,1603660770181,407.17,0.02,False
5079,1603660770341,407.16,0.008,True
5080,1603660772071,407.16,0.004,True
5081,1603660772325,407.16,0.001,True
5082,1603660772355,407.16,0.008,True
5083,1603660772872,407.16,0.514,True
5084,1603660773282,407.16,0.212,True
5085,1603660773282,407.16,0.055,True
5086,1603660773282,407.16,0.001,True
5087,1603660773282,407.16,0.348,True
5088,1603660773282,407.16,0.67,True
5089,1603660773282,407.16,0.084,True
5090,1603660773282,407.16,0.061,True
5091,1603660773282,407.16,0.051,True
5092,1603660773282,407.16,0.002,True
5093,1603660773282,407.16,0.229,True
5094,1603660773282,407.16,0.287,True
5095,1603660773515,407.16,0.001,True
5096,1603660773901,407.16,0.002,True
5097,1603660774561,407.16,0.004,True
5098,1603660774668,407.16,0.004,True
5099,1603660774838,407.16,0.009,True
5100,1603660775796,407.15,0.004,True
5101,1603660776537,407.15,0.001,True
5102,1603660776549,407.15,0.005,True
5103,1603660776861,407.15,0.008,True
5104,1603660776909,407.15,0.004,True
5105,1603660776941,407.15,0.001,True
5106,1603660777090,407.15,0.001,True
5107,1603660777160,407.16,1.712,False
5108,1603660778032,407.15,0.003,True
5109,1603660778355,407.16,0.103,False
5110,1603660778355,407.16,1.046,False
5111,1603660778441,407.16,0.183,False
5112,1603660778443,407.16,0.065,False
5113,1603660778443,407.16,0.001,False
5114,1603660778443,407.16,0.002,False
5115,1603660778443,407.16,0.079,False
5116,1603660778443,407.16,1.13,False
5117,1603660778445,407.16,1.27,False
5118,1603660778449,407.16,1.44,False
5119,1603660778495,407.16,1.149,False
5120,1603660778565,407.15,0.004,True
5121,1603660778598,407.16,1.21,False
5122,1603660778609,407.16,1.35,False
5123,1603660778864,407.15,0.007,True
5124,1603660779122,407.15,0.004,True
5125,1603660779709,407.15,0.002,True
5126,1603660783089,407.16,0.1,False
5127,1603660783089,407.16,0.761,False
5128,1603660783090,407.16,0.268,False
5129,1603660783090,407.17,46.203,False
5130,1603660783091,407.17,1.589,False
5131,1603660783091,407.2,11.512,False
5132,1603660783091,407.2,7.771,False
5133,1603660783091,407.2,0.139,False
5134,1603660783091,407.2,13.149,False
5135,1603660783091,407.21,0.363,False
5136,1603660783091,407.21,2.511,False
5137,1603660783091,407.23,2.496,False
5138,1603660783092,407.24,2.494,False
5139,1603660783092,407.25,0.245,False
5140,1603660783092,407.25,7.368,False
5141,1603660783092,407.26,10.0,False
5142,1603660783092,407.26,2.456,False
5143,1603660783092,407.26,6.702,False
5144,1603660783092,407.27,8.0,False
5145,1603660783092,407.28,15.991,False
5146,1603660783092,407.28,23.093,False
5147,1603660783095,407.3,3.0,False
5148,1603660783095,407.3,25.0,False
5149,1603660783095,407.31,0.3,False
5150,1603660783095,407.31,8.0,False
5151,1603660783095,407.32,5.0,False
5152,1603660783095,407.32,5.0,False
